A	B	Competition	Cooperation	A_B	dist	A_idx	B_idx	bin	IQ_outlier_comp	IQ_outlier_coop	zscore_comp	zscore_coop	MRCA_level	MRCA_taxa	A_taxa	B_taxa
6710	GCF_000273525.1	GCF_000158055.1	0.763888888888889	0.172932330827068	GCF_000273525.1_GCF_000158055.1	1.89516	1038	814	145	Positive		2.75246192139461	0.0402110818617227	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Bifidobacteriaceae:g_Bifidobacterium:s_Bifidobacterium bifidum	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia rettgeri
6711	GCF_000273525.1	GCF_000412335.2	0.763888888888889	0.172932330827068	GCF_000273525.1_GCF_000412335.2	1.89573	1038	1152	145	Positive		2.75246192139461	0.0402110818617227	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Bifidobacteriaceae:g_Bifidobacterium:s_Bifidobacterium bifidum	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Cedecea:s_Cedecea davisae
6712	GCF_000411435.1	11861_6_58	0.762237762237762	0.0991735537190083	GCF_000411435.1_11861_6_58	1.89698	1149	0	145	Positive		2.73514686896122	-1.30654897488476	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Bifidobacteriaceae:g_Bifidobacterium:s_Bifidobacterium breve	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Blautia_A:s_GCA_900066165.1
6713	GCF_000411435.1	13414_6_28	0.762237762237762	0.0840336134453782	GCF_000411435.1_13414_6_28	1.89764	1149	126	145	Positive		2.73514686896122	-1.58298884579233	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Bifidobacteriaceae:g_Bifidobacterium:s_Bifidobacterium breve	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Blautia_A:s_GCA_900066165.1
6714	GCF_000411435.1	20287_6_72	0.762237762237762	0.10655737704918	GCF_000411435.1_20287_6_72	1.8964	1149	486	145	Positive		2.73514686896122	-1.17172789030279	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Bifidobacteriaceae:g_Bifidobacterium:s_Bifidobacterium breve	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Blautia_A:s_GCA_900066165.1
6715	GCF_000411435.1	GCF_000412335.2	0.762237762237762	0.141732283464567	GCF_000411435.1_GCF_000412335.2	1.89139	1149	1152	145	Positive		2.73514686896122	-0.529469967687881	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Bifidobacteriaceae:g_Bifidobacterium:s_Bifidobacterium breve	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Cedecea:s_Cedecea davisae
6716	UMGS1003	12718_7_2	0.76219512195122	0.149659863945578	UMGS1003_12718_7_2	1.89573	1343	34	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6717	UMGS1003	12718_7_19	0.76219512195122	0.149659863945578	UMGS1003_12718_7_19	1.89625	1343	38	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6718	UMGS1003	14637_1_53	0.768292682926829	0.148648648648649	UMGS1003_14637_1_53	1.89912	1343	313	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6719	UMGS1003	14672_4_1	0.774390243902439	0.141891891891892	UMGS1003_14672_4_1	1.8915	1343	318	145	Positive		2.86258764225145	-0.526555680560716	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6720	UMGS1003	14672_4_2	0.76219512195122	0.149659863945578	UMGS1003_14672_4_2	1.89258	1343	320	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6721	UMGS1003	15841_8_80	0.76219512195122	0.149659863945578	UMGS1003_15841_8_80	1.89678	1343	325	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6722	UMGS1003	20287_6_7	0.76219512195122	0.149659863945578	UMGS1003_20287_6_7	1.89224	1343	484	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6723	UMGS1003	20298_2_45	0.76219512195122	0.149659863945578	UMGS1003_20298_2_45	1.89142	1343	536	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6724	UMGS1003	20298_2_9	0.768292682926829	0.16	UMGS1003_20298_2_9	1.89035	1343	556	145	Positive		2.79864367530232	-0.195920091693529	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
6725	UMGS1003	20298_3_73	0.76219512195122	0.149659863945578	UMGS1003_20298_3_73	1.89177	1343	618	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6726	UMGS1003	20298_3_77	0.76219512195122	0.149659863945578	UMGS1003_20298_3_77	1.89393	1343	628	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6727	UMGS1003	GCF_000010385.1	0.76219512195122	0.149659863945578	UMGS1003_GCF_000010385.1	1.8923	1343	739	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6728	UMGS1003	GCF_000010485.1	0.768292682926829	0.148648648648649	UMGS1003_GCF_000010485.1	1.89367	1343	742	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6729	UMGS1003	GCF_000158415.2	0.768292682926829	0.148648648648649	UMGS1003_GCF_000158415.2	1.89158	1343	829	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6730	UMGS1003	GCF_000158355.2	0.792682926829268	0.139072847682119	UMGS1003_GCF_000158355.2	1.89168	1343	830	145	Positive		3.05441954309885	-0.578028553197455	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
6731	UMGS1003	GCF_000164235.1	0.76219512195122	0.149659863945578	UMGS1003_GCF_000164235.1	1.89518	1343	891	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6732	UMGS1003	GCF_000164335.1	0.768292682926829	0.148648648648649	UMGS1003_GCF_000164335.1	1.89281	1343	892	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6733	UMGS1003	GCF_000164315.1	0.768292682926829	0.148648648648649	UMGS1003_GCF_000164315.1	1.89147	1343	894	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6734	UMGS1003	GCF_000164435.1	0.768292682926829	0.148648648648649	UMGS1003_GCF_000164435.1	1.89821	1343	899	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6735	UMGS1003	GCF_000164455.1	0.768292682926829	0.148648648648649	UMGS1003_GCF_000164455.1	1.89551	1343	900	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6736	UMGS1003	GCF_000164495.1	0.774390243902439	0.147651006711409	UMGS1003_GCF_000164495.1	1.8953	1343	901	145	Positive		2.86258764225145	-0.421400116636722	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6737	UMGS1003	GCF_000164515.1	0.774390243902439	0.141891891891892	UMGS1003_GCF_000164515.1	1.89514	1343	902	145	Positive		2.86258764225145	-0.526555680560716	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6738	UMGS1003	GCF_000164475.1	0.768292682926829	0.148648648648649	UMGS1003_GCF_000164475.1	1.89542	1343	903	145	Positive		2.79864367530232	-0.403184192177432	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6739	UMGS1003	GCF_000164615.1	0.76219512195122	0.149659863945578	UMGS1003_GCF_000164615.1	1.8964	1343	909	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6740	UMGS1003	GCF_000179075.1	0.76219512195122	0.155405405405405	UMGS1003_GCF_000179075.1	1.8906	1343	932	145	Positive		2.73469970835319	-0.279812703794166	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6741	UMGS1003	GCF_000179135.1	0.76219512195122	0.155405405405405	UMGS1003_GCF_000179135.1	1.89425	1343	933	145	Positive		2.73469970835319	-0.279812703794166	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6742	UMGS1003	GCF_000179095.1	0.76219512195122	0.149659863945578	UMGS1003_GCF_000179095.1	1.89628	1343	934	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6743	UMGS1003	GCF_000179115.1	0.76219512195122	0.155405405405405	UMGS1003_GCF_000179115.1	1.89433	1343	935	145	Positive		2.73469970835319	-0.279812703794166	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6744	UMGS1003	GCF_000179155.1	0.76219512195122	0.149659863945578	UMGS1003_GCF_000179155.1	1.89535	1343	937	145	Positive		2.73469970835319	-0.384720432011238	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6745	UMGS1145	GCF_000164295.1	0.76158940397351	0.122137404580153	UMGS1145_GCF_000164295.1	1.89078	1496	896	145	Positive		2.72834765865626	-0.887252474841599	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-873:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6746	UMGS1517	UMGS1311	0.779527559055118	0.0917431192660551	UMGS1517_UMGS1311	1.89968	1828	1663	145	Positive		2.9164616931456	-1.44222113103845	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_GCA_000434515.1
6747	UMGS1517	UMGS617	0.771653543307087	0.0925925925925926	UMGS1517_UMGS617	1.89377	1828	2401	145	Positive		2.83388838149476	-1.4267106143202	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_Prevotella sp13
6748	UMGS1517	UMGS950	0.763779527559055	0.101851851851852	UMGS1517_UMGS950	1.89486	1828	2752	145	Positive		2.75131506984391	-1.25764598209126	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotella:s_
6749	UMGS440	12718_7_1	0.770731707317073	0.11731843575419	UMGS440_12718_7_1	1.89075	2224	24	145	Positive		2.82422126208197	-0.975241931608288	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6750	UMGS440	12718_7_2	0.765853658536585	0.112994350282486	UMGS440_12718_7_2	1.89771	2224	34	145	Positive		2.77306608852266	-1.0541953229683	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6751	UMGS440	12718_7_6	0.770731707317073	0.11731843575419	UMGS440_12718_7_6	1.89054	2224	74	145	Positive		2.82422126208197	-0.975241931608288	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
6752	UMGS440	14672_4_1	0.785365853658537	0.110497237569061	UMGS440_14672_4_1	1.89348	2224	318	145	Positive		2.9776867827599	-1.09979005476148	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6753	UMGS440	14672_4_2	0.780487804878049	0.111111111111111	UMGS440_14672_4_2	1.89456	2224	320	145	Positive		2.92653160920059	-1.08858134986233	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6754	UMGS440	15841_8_80	0.775609756097561	0.116666666666667	UMGS440_15841_8_80	1.89876	2224	325	145	Positive		2.87537643564128	-0.987142570524956	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6755	UMGS440	20287_6_7	0.770731707317073	0.107344632768362	UMGS440_20287_6_7	1.89422	2224	484	145	Positive		2.82422126208197	-1.15735340365036	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6756	UMGS440	20298_2_45	0.780487804878049	0.111111111111111	UMGS440_20298_2_45	1.8934	2224	536	145	Positive		2.92653160920059	-1.08858134986233	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6757	UMGS440	20298_2_9	0.770731707317073	0.12707182320442	UMGS440_20298_2_9	1.89233	2224	556	145	Positive		2.82422126208197	-0.797155022484263	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
6758	UMGS440	20298_3_73	0.765853658536585	0.117977528089888	UMGS440_20298_3_73	1.89375	2224	618	145	Positive		2.77306608852266	-0.963207577647601	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6759	UMGS440	20298_3_77	0.765853658536585	0.117977528089888	UMGS440_20298_3_77	1.89591	2224	628	145	Positive		2.77306608852266	-0.963207577647601	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6760	UMGS440	GCF_000010385.1	0.770731707317073	0.112359550561798	UMGS440_GCF_000010385.1	1.89428	2224	739	145	Positive		2.82422126208197	-1.06578611855055	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6761	UMGS440	GCF_000010485.1	0.780487804878049	0.111111111111111	UMGS440_GCF_000010485.1	1.89565	2224	742	145	Positive		2.92653160920059	-1.08858134986233	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6762	UMGS440	GCF_000158415.2	0.785365853658537	0.110497237569061	UMGS440_GCF_000158415.2	1.89356	2224	829	145	Positive		2.9776867827599	-1.09979005476148	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6763	UMGS440	GCF_000158355.2	0.795121951219512	0.104395604395604	UMGS440_GCF_000158355.2	1.89366	2224	830	145	Positive		3.0799971298785	-1.21119965455585	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
6764	UMGS440	GCF_000164235.1	0.775609756097561	0.121546961325967	UMGS440_GCF_000164235.1	1.89716	2224	891	145	Positive		2.87537643564128	-0.898033366576668	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6765	UMGS440	GCF_000164335.1	0.770731707317073	0.112359550561798	UMGS440_GCF_000164335.1	1.89479	2224	892	145	Positive		2.82422126208197	-1.06578611855055	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6766	UMGS440	GCF_000164315.1	0.780487804878049	0.111111111111111	UMGS440_GCF_000164315.1	1.89345	2224	894	145	Positive		2.92653160920059	-1.08858134986233	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6767	UMGS440	GCF_000164455.1	0.775609756097561	0.111731843575419	UMGS440_GCF_000164455.1	1.89749	2224	900	145	Positive		2.87537643564128	-1.07724740803692	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
6768	UMGS440	GCF_000164495.1	0.775609756097561	0.111731843575419	UMGS440_GCF_000164495.1	1.89728	2224	901	145	Positive		2.87537643564128	-1.07724740803692	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
6769	UMGS440	GCF_000164515.1	0.780487804878049	0.106145251396648	UMGS440_GCF_000164515.1	1.89712	2224	902	145	Positive		2.92653160920059	-1.17925288446556	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
